Birmingham,2002-W-T3-GBR-01A-2002,QF,2211,1021,00.00.0000-00.00.0000,WTA,2002,Viertelfinale,27493,86693,,
Birmingham,2002-W-T3-GBR-01A-2002,SF,2211,1021,00.00.0000-00.00.0000,WTA,2002,Halbfinale,27493,86694,,
Birmingham,2002-W-T3-GBR-01A-2002,F,2211,1021,00.00.0000-00.00.0000,WTA,2002,Finale,27493,86695,,
Birmingham,2003-W-T3-GBR-01A-2003,R64,2212,1021,00.00.0000-00.00.0000,WTA,2003,2. Runde,27494,86696,,
Birmingham,2003-W-T3-GBR-01A-2003,R32,2212,1021,00.00.0000-00.00.0000,WTA,2003,3. Runde,27494,86697,,
Birmingham,2003-W-T3-GBR-01A-2003,R16,2212,1021,00.00.0000-00.00.0000,WTA,2003,Achtelfinale,27494,86698,,
Birmingham,2003-W-T3-GBR-01A-2003,QF,2212,1021,00.00.0000-00.00.0000,WTA,2003,Viertelfinale,27494,86699,,
Birmingham,2003-W-T3-GBR-01A-2003,SF,2212,1021,00.00.0000-00.00.0000,WTA,2003,Halbfinale,27494,86700,,
Birmingham,2003-W-T3-GBR-01A-2003,F,2212,1021,00.00.0000-00.00.0000,WTA,2003,Finale,27494,86701,,
Birmingham,2004-W-T3-GBR-01A-2004,R64,2213,1021,00.00.0000-00.00.0000,WTA,2004,2. Runde,27495,86702,,
Birmingham,2004-W-T3-GBR-01A-2004,R32,2213,1021,00.00.0000-00.00.0000,WTA,2004,3. Runde,27495,86703,,
Birmingham,2004-W-T3-GBR-01A-2004,R16,2213,1021,00.00.0000-00.00.0000,WTA,2004,Achtelfinale,27495,86704,,
Birmingham,2004-W-T3-GBR-01A-2004,QF,2213,1021,00.00.0000-00.00.0000,WTA,2004,Viertelfinale,27495,86705,,
Birmingham,2004-W-T3-GBR-01A-2004,SF,2213,1021,00.00.0000-00.00.0000,WTA,2004,Halbfinale,27495,86706,,
Birmingham,2004-W-T3-GBR-01A-2004,F,2213,1021,00.00.0000-00.00.0000,WTA,2004,Finale,27495,86707,,
Birmingham,2005-W-T3-GBR-01A-2005,R64,2214,1021,00.00.0000-00.00.0000,WTA,2005,2. Runde,27496,86708,,
Birmingham,2005-W-T3-GBR-01A-2005,R32,2214,1021,00.00.0000-00.00.0000,WTA,2005,3. Runde,27496,86709,,
Birmingham,2005-W-T3-GBR-01A-2005,R16,2214,1021,00.00.0000-00.00.0000,WTA,2005,Achtelfinale,27496,86710,,
Birmingham,2005-W-T3-GBR-01A-2005,QF,2214,1021,00.00.0000-00.00.0000,WTA,2005,Viertelfinale,27496,86711,,
Birmingham,2005-W-T3-GBR-01A-2005,SF,2214,1021,00.00.0000-00.00.0000,WTA,2005,Halbfinale,27496,86712,,
Birmingham,2005-W-T3-GBR-01A-2005,F,2214,1021,00.00.0000-00.00.0000,WTA,2005,Finale,27496,86713,,
Birmingham,2006-W-T3-GBR-01A-2006,R64,2215,1021,00.00.0000-00.00.0000,WTA,2006,2. Runde,27497,86714,,
Birmingham,2006-W-T3-GBR-01A-2006,R32,2215,1021,00.00.0000-00.00.0000,WTA,2006,3. Runde,27497,86715,,
Birmingham,2006-W-T3-GBR-01A-2006,R16,2215,1021,00.00.0000-00.00.0000,WTA,2006,Achtelfinale,27497,86716,,
Birmingham,2006-W-T3-GBR-01A-2006,QF,2215,1021,00.00.0000-00.00.0000,WTA,2006,Viertelfinale,27497,86717,,
Birmingham,2006-W-T3-GBR-01A-2006,SF,2215,1021,00.00.0000-00.00.0000,WTA,2006,Halbfinale,27497,86718,,
Birmingham,2006-W-T3-GBR-01A-2006,F,2215,1021,00.00.0000-00.00.0000,WTA,2006,Finale,27497,86719,,
Birmingham,2007-W-T3-GBR-01A-2007,R64,2216,1021,00.00.0000-00.00.0000,WTA,2007,2. Runde,27498,86720,,
Birmingham,2007-W-T3-GBR-01A-2007,R32,2216,1021,00.00.0000-00.00.0000,WTA,2007,3. Runde,27498,86721,,
Birmingham,2007-W-T3-GBR-01A-2007,R16,2216,1021,00.00.0000-00.00.0000,WTA,2007,Achtelfinale,27498,86722,,
Birmingham,2007-W-T3-GBR-01A-2007,QF,2216,1021,00.00.0000-00.00.0000,WTA,2007,Viertelfinale,27498,86723,,
Birmingham,2007-W-T3-GBR-01A-2007,SF,2216,1021,00.00.0000-00.00.0000,WTA,2007,Halbfinale,27498,86724,,
Birmingham,2007-W-T3-GBR-01A-2007,F,2216,1021,00.00.0000-00.00.0000,WTA,2007,Finale,27498,86725,,
Birmingham,2008-W-T3-GBR-01A-2008,R64,2217,1021,00.00.0000-00.00.0000,WTA,2008,2. Runde,27499,86726,,
Birmingham,2008-W-T3-GBR-01A-2008,R32,2217,1021,00.00.0000-00.00.0000,WTA,2008,3. Runde,27499,86727,,
