2003-807,Acapulco,Clay,32,A,20030224,24,103151,,,Mariano Zabaleta,R,183,ARG,24.9883641342,44,761,103900,2,,David Nalbandian,R,180,ARG,21.1471594798,9,1945,6-7(5) 6-0 6-0,3,R16,117,4,4,75,49,38,14,12,0,1,5,6,93,60,31,14,12,6,13
2003-807,Acapulco,Clay,32,A,20030224,25,102456,,,Felix Mantilla,R,180,ESP,28.4216290212,47,740,102845,1,,Carlos Moya,R,190,ESP,26.4941820671,4,2695,6-4 7-6(4),3,QF,101,0,2,76,49,37,16,11,4,5,9,3,74,38,28,19,11,2,4
2003-807,Acapulco,Clay,32,A,20030224,26,102860,,,Agustin Calleri,R,183,ARG,26.4449007529,61,630,102701,7,,Marcelo Rios,L,175,CHI,27.1649555099,32,1050,6-3 7-5,3,QF,73,11,2,56,33,25,13,10,4,6,7,8,80,54,33,9,11,12,17
2003-807,Acapulco,Clay,32,A,20030224,27,102856,6,,Gustavo Kuerten,R,190,BRA,26.4558521561,28,1160,103602,4,,Fernando Gonzalez,R,183,CHI,22.5735797399,22,1346,6-4 RET,3,QF,38,4,2,25,17,13,3,5,0,1,1,0,27,17,12,3,5,2,4
2003-807,Acapulco,Clay,32,A,20030224,28,103151,,,Mariano Zabaleta,R,183,ARG,24.9883641342,44,761,103525,,Q,Ivan Miranda,R,175,PER,22.9650924025,141,260,7-5 6-3,3,QF,86,2,2,56,37,29,14,10,3,3,9,0,67,45,28,13,11,5,8
2003-807,Acapulco,Clay,32,A,20030224,29,102860,,,Agustin Calleri,R,183,ARG,26.4449007529,61,630,102456,,,Felix Mantilla,R,180,ESP,28.4216290212,47,740,6-2 6-2,3,SF,66,5,1,46,26,25,10,8,1,1,0,1,46,27,17,6,8,2,6
2003-807,Acapulco,Clay,32,A,20030224,30,103151,,,Mariano Zabaleta,R,183,ARG,24.9883641342,44,761,102856,6,,Gustavo Kuerten,R,190,BRA,26.4558521561,28,1160,7-6(4) 6-7(3) 7-5,3,SF,176,0,1,114,68,47,28,18,3,7,10,2,117,69,50,22,18,7,12
2003-807,Acapulco,Clay,32,A,20030224,31,102860,,,Agustin Calleri,R,183,ARG,26.4449007529,61,630,103151,,,Mariano Zabaleta,R,183,ARG,24.9883641342,44,761,7-5 3-6 6-3,3,F,155,5,3,105,60,43,22,15,10,13,3,1,90,49,35,20,15,0,4
2004-807,Acapulco,Clay,32,A,20040301,1,102845,1,,Carlos Moya,R,190,ESP,27.5099247091,7,2290,103176,,,David Sanchez,R,183,ESP,25.864476386,56,636,6-3 6-3,3,R32,68,4,5,61,34,29,13,9,3,3,3,0,60,39,27,8,9,3,6
2004-807,Acapulco,Clay,32,A,20040301,2,104755,,,Richard Gasquet,R,185,FRA,17.7029431896,86,447,103294,,,Christophe Rochus,R,170,BEL,25.2101300479,113,357,7-6(4) 3-6 6-3,3,R32,119,10,7,93,53,39,18,15,5,9,4,2,100,58,42,18,15,5,9
