100280,Wojtek,Fibak,R,19520803,POL,atp,137872,26548_26549_26551_26552_26555_26556_26557
100102,Joaquin Loyo,Mayo,R,19450816,MEX,atp,137383,26548
100395,Victor,Pecci,R,19551015,PAR,atp,137854,26548_26549_26550_26551_26552_26553_26554_26555_26558_26560
100300,Jose,Higueras,R,19530301,ESP,atp,137853,26548_26549_26550_26551_26552_26554_26555_26556_26557_26558
100118,Ivan,Molina,L,19460616,COL,atp,137547,26548_26549_26550_26552
100200,Antonio,Zugarelli,R,19500117,ITA,atp,137733,26548_26550_26551
100150,Lito,Alvarez,R,19471205,ARG,atp,137712,26548
100262,Rolf,Norberg,R,19520131,SWE,atp,137821,26548_26550
109771,Jairo,Velasco,R,19470509,ESP,atp,137567,26548_26549_26550_26553_26556
100177,Pavel,Hutka,R,19490228,CZE,atp,137936,26548_26550_26551_26552_26553
100091,Colin,Dibley,R,19440919,AUS,atp,137654,26548_26549
100258,Jorge,Andrew,R,19511102,VEN,atp,137838,26548_26552
100147,Marcello,Lara,R,19471005,MEX,atp,137401,26548
100247,Rolf,Thung,L,19510727,NED,atp,137863,26548
100182,Mike,Estep,R,19490719,USA,atp,137621,26548
100215,Fred,Mcnair,R,19500722,USA,atp,137708,26548_26549
100279,Mike,Cahill,R,19520617,USA,atp,137895,26549
100228,Kjell,Johansson,R,19510212,SWE,atp,137832,26549_26550_26551_26552_26553_26554
100198,Alvaro,Betancur,R,19500103,COL,atp,137887,26549_26550_26551
100116,Sherwood,Stewart,R,19460606,USA,atp,137360,26549
100444,Werner,Zirngibl,R,19560904,GER,atp,137923,26549_26550_26551_26552_26553
100403,Rolf,Gehring,R,19551125,GER,atp,137868,26549_26550_26552_26553_26554_26555
100274,Eric,Deblicker,R,19520417,FRA,atp,137830,26549_26551
100367,Belus,Prajoux,R,19550227,CHI,atp,137827,26549_26550
100233,Ricardo,Cano,R,19510226,ARG,atp,137871,26549_26550_26554_26555
100543,Peter,Elter,R,19580610,GER,atp,137944,26549_26550_26551_26552_26553_26555_26556
100377,Colin,Dowdeswell,R,19550512,GBR,atp,137800,26549_26550_26551_26557
100133,Pat,Cramer,R,19470321,RSA,atp,137618,26549
100273,Kim,Warwick,R,19520408,AUS,atp,137738,26549_26550_26551_26553_26554
100271,Jean Francois,Caujolle,L,19520331,FRA,atp,137678,26549_26550
100376,Buster C,Mottram,R,19550425,GBR,atp,137775,26549_26550_26551_26555_26556
100251,Grover Raz,Reid,R,19510827,USA,atp,137765,26549
100339,Victor,Amaya,L,19540702,USA,atp,137826,26549_26550_26551
100337,Mark,Edmondson,R,19540624,AUS,atp,137865,26549_26550_26552_26553_26554_26556_26557
100498,Klaus,Eberhard,R,19570915,GER,atp,137980,26549_26550_26551_26552_26553_26554_26555
