Australian Open,R32,2192,980,29.11.1983-11.12.1983,WTA,1983
Australian Open,R16,2192,980,29.11.1983-11.12.1983,WTA,1983
Australian Open,QF,2192,980,29.11.1983-11.12.1983,WTA,1983
Australian Open,SF,2192,980,29.11.1983-11.12.1983,WTA,1983
Australian Open,F,2192,980,29.11.1983-11.12.1983,WTA,1983
Australian Open,R64,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,R32,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,R16,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,QF,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,SF,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,F,2193,980,26.11.1984-09.12.1984,WTA,1984
Australian Open,R64,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,R32,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,R16,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,QF,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,SF,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,F,2194,980,25.11.1985-08.12.1985,WTA,1985
Australian Open,R128,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,R64,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,R32,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,R16,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,QF,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,SF,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,F,2196,980,12.01.1987-25.01.1987,WTA,1987
Australian Open,R128,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,R64,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,R32,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,R16,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,QF,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,SF,2197,980,11.01.1988-24.01.1988,WTA,1988
Australian Open,F,2197,980,11.01.1988-24.01.1988,WTA,1988
