200404,Zina,Garrison,U,19631116,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships,139494
200423,Carling,Bassett Seguso,U,19671009,CAN,wta,1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships,139534
200442,Andrea,Temesvari,R,19660426,HUN,wta,1984_Virginia Slims Championships++1985_Virginia Slims Championships,139472
200585,Kathy,Horvath,U,19650825,USA,wta,1984_Virginia Slims Championships,139430
200377,Helena,Sukova,R,19650223,CZE,wta,1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships,139460
200392,Jo,Durie,R,19600727,GBR,wta,1984_Virginia Slims Championships,139371
200389,Kathy,Jordan,U,19591203,USA,wta,1984_Virginia Slims Championships++1985_Virginia Slims Championships,139404
200465,Lisa,Bonder Kreiss,R,19651016,USA,wta,1985_Virginia Slims Championships,139487
200401,Manuela,Maleeva Fragniere,R,19670214,SUI,wta,1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships,139499
200354,Claudia,Kohde Kilsch,R,19631211,GER,wta,1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships,139439
200453,Catarina,Lindqvist Ryan,U,19630613,SWE,wta,1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1989_Virginia Slims Championships,139522
200496,Terry,Phelps,U,19661218,USA,wta,1986_Virginia Slims Championships,139545
200422,Raffaella,Reggi Concato,U,19651127,ITA,wta,1986_Virginia Slims Championships++1987_Virginia Slims Championships++1989_Virginia Slims Championships,139533
200572,Gabriela,Sabatini,R,19700516,ARG,wta,1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships,139597
201019,Melissa,Gurney,U,19690624,USA,wta,1986_Virginia Slims Championships,139587
200414,Steffi,Graf,R,19690614,GER,wta,1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1998_WTA Tour Championships,139528
200428,Lori,Mcneil,U,19631218,USA,wta,1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships,139537
200455,Katerina,Maleeva,U,19690507,BUL,wta,1987_Virginia Slims Championships++1988_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships,139602
200116,Natalia,Zvereva,R,19710416,BLR,wta,1988_Virginia Slims Championships++1990_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1998_WTA Tour Championships,139678
200472,Helen,Kelesi,U,19691115,CAN,wta,1988_Virginia Slims Championships++1989_Virginia Slims Championships,139611
200450,Larisa,Savchenko,U,19660721,URS,wta,1988_Virginia Slims Championships,139562
200539,Jana,Novotna,R,19681002,CZE,wta,1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships,139643
200503,Gretchen,Magers,R,19640207,USA,wta,1989_Virginia Slims Championships,139520
200017,Arantxa,Sanchez Vicario,R,19711218,ESP,wta,1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2001_WTA Tour Championships,139685
200652,Monica,Seles,L,19731202,USA,wta,1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++2000_WTA Tour Championships++2002_WTA Tour Championships,139787
200049,Conchita,Martinez,R,19720416,ESP,wta,1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships,139739
200597,Mary Joe,Fernandez,R,19710819,USA,wta,1989_Virginia Slims Championships++1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1995_WTA Tour Championships++1997_WTA Tour Championships,139612
200077,Jennifer,Capriati,R,19760329,USA,wta,1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++2000_WTA Tour Championships++2001_WTA Tour Championships++2002_WTA Tour Championships++2003_WTA Tour Championships,49358
200482,Judith,Wiesner,R,19660302,AUT,wta,1990_Virginia Slims Championships++1996_WTA Tour Championships,139662
200097,Nathalie,Tauziat,R,19671017,FRA,wta,1990_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2001_WTA Tour Championships,139575
200604,Barbara,Paulus,U,19700901,AUT,wta,1990_Virginia Slims Championships++1996_WTA Tour Championships,139684
200112,Julie,Halard Decugis,R,19700910,FRA,wta,1991_Virginia Slims Championships++1994_Virginia Slims Championships++1999_WTA Tour Championships++2000_WTA Tour Championships,139676
