1969-414,Hamburg,Clay,64,A,19690811,36,100040,,,Bob Hewitt,R,190,RSA,29.5797399042,,,100035,,,Ion Tiriac,R,,ROU,30.2587268994,,,6-3 7-5 1-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,37,100034,,,Christian Kuhnke,R,,GER,30.3299110198,,,100120,,,Robert Maud,R,180,RSA,22.9979466119,,,11-9 7-5 3-6 3-6 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,38,100022,,,Roy Emerson,R,183,AUS,32.7693360712,,,100075,,,Owen Davidson,L,185,AUS,25.8535249829,,,2-6 6-3 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,39,100055,,,Cliff Drysdale,R,188,RSA,28.2108145106,,,100060,,,Marty Riessen,R,185,USA,27.6851471595,,,2-6 6-1 7-5 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,40,100141,,,Zeljko Franulovic,R,,CRO,22.1629021218,,,100119,,,Ilie Nastase,R,183,ROU,23.0636550308,,,6-3 6-2 2-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,41,100033,,,Wilhelm Bungert,R,188,GER,30.3627652293,,,100113,,,Jan Kodes,R,175,CZE,23.446954141,,,6-3 7-5 6-2,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,42,100084,,,Tom Okker,R,178,NED,25.4674880219,,,100056,,,Harald Elschenbroich,R,,GER,28.1451060917,,,6-4 7-5 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,43,100100,,,Tony Roche,L,178,AUS,24.2354551677,,,100040,,,Bob Hewitt,R,190,RSA,29.5797399042,,,6-3 6-4 6-3,5,QF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,44,100034,,,Christian Kuhnke,R,,GER,30.3299110198,,,100022,,,Roy Emerson,R,183,AUS,32.7693360712,,,6-2 6-4 6-0,5,QF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,45,100055,,,Cliff Drysdale,R,188,RSA,28.2108145106,,,100141,,,Zeljko Franulovic,R,,CRO,22.1629021218,,,11-9 6-3 6-3,5,QF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,46,100084,,,Tom Okker,R,178,NED,25.4674880219,,,100033,,,Wilhelm Bungert,R,188,GER,30.3627652293,,,6-4 6-4 7-5,5,QF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,47,100100,,,Tony Roche,L,178,AUS,24.2354551677,,,100034,,,Christian Kuhnke,R,,GER,30.3299110198,,,6-3 8-6 6-2,5,SF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,48,100084,,,Tom Okker,R,178,NED,25.4674880219,,,100055,,,Cliff Drysdale,R,188,RSA,28.2108145106,,,6-3 8-6 3-6 6-4,5,SF,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,49,100100,,,Tony Roche,L,178,AUS,24.2354551677,,,100084,,,Tom Okker,R,178,NED,25.4674880219,,,6-1 5-7 8-6 7-5,5,F,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,1,100037,7,,Nikola Pilic,L,,CRO,30.9733059548,,,100049,,,Jim Mcmanus,L,175,USA,29.916495551,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,2,199999,,,U Unknown,U,,UNK,,,,100289,,,Byron Bertram,R,,RSA,17.7987679671,,,6-4 12-10 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,3,100067,,,Frew Mcmillan,R,183,RSA,28.2436687201,,,110159,,,Gaurav Misra,R,,IND,,,,7-5 6-4 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,4,106594,,,Attila Korpas,R,,GER,,,,100130,,,Vladimir Zednik,R,,CZE,23.5400410678,,,2-6 6-3 6-1 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,5,100220,,,Jiri Hrebec,R,,CZE,19.909650924,,,107993,,,Peter Pokorny,R,,AUT,,,,6-2 7-5 6-3,5,R64,,,,,,,,,,,,,,,,,,,
