1968-416,Rome,Clay,128,M,19680506,8,100162,,,Brian Fairlie,R,,NZL,19.8959616701,,,110275,,,Gianni Capozza,U,,ITA,,,,6-0 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,9,100113,14,,Jan Kodes,R,175,CZE,22.1820670773,,,100135,,,Onny Parun,R,188,NZL,21.0595482546,,,6-3 4-6 6-2 2-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,10,100004,,,Giuseppe Merlo,R,,ITA,40.5694729637,,,110276,,,Ernst Blanke,U,,AUT,23.3292265572,,,6-1 6-0 7-5,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,11,100032,,,Patricio Rodriguez CHI,R,188,CHI,29.3771389459,,,100141,,,Zeljko Franulovic,R,,CRO,20.8980150582,,,8-10 6-4 8-6 8-6,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,12,100129,,,Jean Baptiste Chanfreau,R,,FRA,21.3004791239,,,110277,,,Giorgio Bologna,U,,ITA,,,,,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,13,100079,6,,Bill Bowrey,R,,AUS,24.3641341547,,,107993,,,Peter Pokorny,R,,AUT,,,,4-6 6-2 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,14,106968,,,Eugenio Castigliano,R,,ITA,,,,110021,,,Raul Peralta,R,,ARG,27.8850102669,,,W/O,3,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,15,110278,,,Roberto Saya,U,,ITA,,,,109982,,,William Tym,R,,USA,,,,3-6 11-9 6-0 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,16,100160,,,Georges Goven,R,173,FRA,20.0273785079,,,100249,,,Paolo Bertolucci,R,175,ITA,16.758384668,,,W/O,3,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,17,100012,11,,Nicola Pietrangeli,R,,ITA,34.6502395619,,,110279,,,Tomas Gonzalez,U,,PER,,,,6-0 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,
